*********************************************************************************************
PROCESO DE SALDADO DE REMANENTES
*********************************************************************************************
---------------------------------------------------------------------------------------------
Área Corregida           FACTURAS TIENDAS
Fecha y Hora de Inicio:  2020-12-26 11:13:53
---------------------------------------------------------------------------------------------
Comienza con Este proceso elimina pequeños saldos pendientes en documentos para que ya no
aparezcan como documentos con saldos pendientes, el proceso recupera los documentos en el
rango de fechas con un pendiente menor o igual al monto Termina con pendiente a eliminar
y los salda con documentos creados para este propósito.
---------------------------------------------------------------------------------------------
Para la realización de este proceso el usuario eligió las siguientes opciones:


Fecha Inicial de la eliminación:2020-01-01

Fecha Final de la eliminación:2020-12-23

Monto pendiente a eliminar:1 PESO MEXICANO


                                   				DOCUMENTOS CREADOS CON EL AJUSTE


SERIE AJUSTE    FOLIO AJUSTE    SALDO AJUSTADO    SERIE FACTURA    FOLIO FACTURA    ABONADO    PENDIENTE    FECHA ABONO         CONCEPTO ABONO
AJSG            32                -11.96             FASG             13821            -0.4       0            2020-12-26 11:14:23  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13825            0.44       0            2020-12-26 11:14:23  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13836            0.01       0            2020-12-26 11:14:24  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13838            -0.4       0            2020-12-26 11:14:24  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13840            0.01       0            2020-12-26 11:14:25  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13846            0.11       0            2020-12-26 11:14:25  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13856            -0.4       0            2020-12-26 11:14:26  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13860            -0.01       0            2020-12-26 11:14:26  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13873            -0.06       0            2020-12-26 11:14:27  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13882            -0.21       0            2020-12-26 11:14:27  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13888            -0.35       0            2020-12-26 11:14:28  ABONO CLIENTE / AJUSTE SALDO

AJSG            32                -11.96             FASG             13889            -0.71       0            2020-12-26 11:14:28  ABONO CLIENTE / AJUSTE SALDO

